* week 1
* length of games is 1,062
* this week Thu Sep 04 00:00:00 -0400 2008
* next week Sun Sep 14 00:00:00 -0400 2008
* cutoffgames.length is 823
* beforegames.length is 807
* last date is Sun Feb 03 00:00:00 -0500 2008
* last date discount is 1.0
19/10/08,7,Washington,15.4717313210083,14,Cleveland,14.3396065298688,11,5.0,0.589196866477881,0.712962580972948,45.0,0.0688885821248543,-110,-110,Spread bet wrong,N O,TT OU right,N O,N O,N O, 1, 0, 0, -1, 0
19/10/08,7,Tampa Bay,42.7012043555555,20,Seattle,0.609680680400388,10,5.0,1.0,1.0,45.0,0.0849677759896002,-110,-110,N O,TT Spread bet right,TT OU right,N O,N O,N O, 0, 1, 0, -1, 0
20/10/08,7,New England,19.5170948522575,41,Denver,18.0489208965378,7,-3.0,0.57769954886717,0.410627770937384,46.5,0.170554086279327,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, -1, 0, 0, -1, 0
* week 8
* length of games is 1,062
* this week Sun Oct 26 00:00:00 -0400 2008
* next week Sun Nov 02 00:00:00 -0400 2008
* cutoffgames.length is 922
* beforegames.length is 909
* last date is Mon Oct 20 00:00:00 -0400 2008
* last date discount is 1.0
26/10/08,8,Baltimore,26.8578715997718,29,Oakland,2.35344089198417,10,-9.0,0.999982051840293,0.985776977254266,35.5,0.112099746791749,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, 1, 0, -1, 0
26/10/08,8,Philadelphia,28.9027598631717,27,Atlanta,11.6441832977612,14,-9.5,0.935097589397385,0.647445014806062,45.5,0.258703510595924,-110,-110,Spread bet right,N O,OU right,N O,N O,N O, 1, 0, -1, 0, 0
26/10/08,8,N.Y. Jets,31.7835220575941,28,Kansas City,16.3148478614503,34,-14.0,0.910754558310101,0.351739973329413,39.0,0.772149745778759,-110,-110,Spread bet right,N O,TT OU right,N O,N O,N O, -1, 0, 0, 1, 0
